region-centroid-col,region-centroid-row,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean
0.007726291390377466,-0.014632200690641285,-0.0074288191479842105,-0.004047893159341901,0.019666454464485384,-0.00203323743810269,-0.008533247615156706,-0.0026763058642124546,-0.00574180213880148,-0.005635564481453869,-0.005242753569264305,-0.006378382711625842,0.005632819710981366,-0.0013798906382211796,-0.0033104548851938496,-0.005777150069712888,-0.01089060828881618,-0.00943143055960906
0.035110177639639986,0.010709760361549026,-0.0074288191479842105,-0.004047893159341901,-0.01246191371789081,-0.002620162556253441,-0.013337097825614909,-0.0029065891542726296,-0.019995707736741444,-0.0194948459889745,-0.020595285146023372,-0.019540779979137436,0.02080391622227562,-0.020401189738649524,0.013704124182143652,-0.02134633141164889,0.04211165907194435,-0.009850959915189333
0.003447559163930197,0.006365424181173544,-0.0074288191479842105,-0.004047893159341901,-0.01417542699347964,-0.002586231686700862,-0.013657354652349187,-0.0028689201537054577,-0.020177414746511475,-0.0194948459889745,-0.021073391743154857,-0.019540779979137436,0.022600493739517544,-0.02252779483341797,0.015505668133164847,-0.021831184888373503,-0.02878401647759957,-0.009850959915189333
-0.011100130405990519,0.026638993022925793,0.050156993693159437,0.09136673131086008,-0.0021808280653482512,-0.0019757306876849465,-0.006611702066112747,-0.0025264654316817406,0.014266158295175949,0.013899420512236025,0.01605955168841597,0.012316037358891918,-0.014928011022855597,0.0236667931863683,-0.025129151683707378,0.015825766159436764,-0.012903450324236385,-0.009495769670354173
0.02712321081693842,0.03496563736864547,0.050156993693159437,-0.004047893159341901,0.002959706279032878,-0.0021251812771080967,-0.0008470862869087731,-0.0014479183994357849,-0.016684601977770386,-0.01612902067516651,-0.01857661299151819,-0.014771795080404328,0.018608099673962902,-0.026308425923974765,0.02591458750000329,-0.01784461189254388,4.2007562023960844e-05,0.04507700719839103
0.02341497622068412,-0.0030473042096400005,-0.0074288191479842105,-0.004047893159341901,-0.0064646182518797,-0.0024964173399490927,-0.013016841079585324,-0.0029052785784400266,-0.019531345370505722,-0.019230859678788174,-0.01974531802372783,-0.019350020594633675,0.018608099673962902,-0.01744757175231715,0.010901722832857024,-0.0204843698390223,0.04616284006313873,-0.009462322113137656
-0.033920035613709286,-0.02621709717164257,-0.0074288191479842105,-0.004047893159341901,-0.001752457143044795,-0.001721291124970381,-0.004690167123971369,-0.002171356608641453,-0.009517270165886474,-0.008341423797057596,-0.008855113456535101,-0.011338126800288142,0.018408479987752656,-0.0033883510433088014,-0.012718518295001894,-0.00944048636549318,0.0014554769047415855,-0.0042877492076087214
0.02227398096029818,0.02120857279745644,-0.0074288191479842105,-0.004047893159341901,0.014097538402667885,-0.0014535534771555841,0.006839077116602706,-0.0023137109147741866,0.00974367383023984,0.00987362979419296,0.01143785579560856,0.0074834643466813195,-0.006743604067893203,0.01929543856234318,-0.025929837011413364,0.011138850447677042,-0.010953810972339124,-0.008315103355663206
0.03368393356415757,-0.0012371641344835495,-0.0074288191479842105,-0.004047893159341901,0.019666459862051847,-0.000626261388848158,-0.0050104281358204685,-0.002268160295467283,0.005887447210401101,0.007101775749771757,0.0058068205505186704,0.004749247001916982,0.0062316782306388995,0.004291057826494323,-0.013519201821164091,0.0054283519259638625,-0.01655054541681929,-0.007377638502517615
0.0060147984997985585,-0.009563808480203223,-0.0074288191479842105,-0.004047893159341901,0.06336104265658035,-0.0005157463381926143,-0.010454789820720503,-0.0027139138838418956,0.005948016154966412,0.007827736773778094,0.004850607442314879,0.005385113257460195,0.012220268816946316,-0.002443193143073303,-0.00811457225606112,0.004458645059788254,-0.02094461222334593,-0.006434964680844686
0.016854253473464975,0.007813536241298704,-0.0074288191479842105,-0.004047893159341901,-0.009034887197556388,-0.0023655630205946594,-0.012696584506494368,-0.002820766564524082,-0.019894759364970212,-0.01929685625484983,-0.020542162248690557,-0.019477193519543773,0.021602395146774346,-0.020637479266873524,0.013303781157981902,-0.021292458861845075,0.009195811239700499,-0.007515117295188331
0.015142760582886066,0.0016590599857667717,-0.0074288191479842105,-0.004047893159341901,-0.011176779900471251,-0.002491261254775749,-0.008853505168233224,-0.0028436815231540824,-0.016967257597529546,-0.014809088975742577,-0.01804538344446217,-0.017569599737456757,0.033379958070440814,-0.02111005811066102,0.0022943465522987524,-0.01806010257661259,0.01247131961851037,0.008640272349663067
0.0020213150884477735,0.0038312280759545125,-0.0074288191479842105,-0.004047893159341901,0.005958352855417048,-0.001185060782065381,-0.005330679924276022,-0.0023705640247942195,-0.016825929896674176,-0.018174914408344407,-0.015654850530520723,-0.016742975665451895,0.0014408046836465536,-0.005987533408177042,0.008699836199967401,-0.016336179043476645,0.03710248772127837,-0.013786186155817828
-0.011955876851279973,-0.034543741517362246,-0.0074288191479842105,-0.004047893159341901,-0.011605154138422676,-0.0025862323549253573,-0.008853516178659274,-0.0027559206958441317,0.04138088252317775,0.03957208753701647,0.041558566313495235,0.04245602027072411,-0.05006108190422211,0.0351268283406009,-0.009315602049163886,0.04168461430794155,-0.01689782200382841,-0.013803328079391892
0.000309822197868866,0.0411201136241774,-0.0074288191479842105,-0.004047893159341901,-0.007321375055456514,-0.002537665659380908,-0.008212989831495345,-0.002744077928311381,-0.017048016190283292,-0.01698697602735516,-0.019107842538574213,-0.014453863097189008,0.014416086083889976,-0.027726162455337263,0.03252024775898092,-0.017575249143524783,0.011568860625469647,0.04659694866224599
0.028549454892420844,-0.02368290106642354,-0.0074288191479842105,-0.004047893159341901,-0.012033534313697206,-0.0024537217112263524,-0.011415557291791192,-0.0027952536996883152,-0.015654929211502754,-0.016195017304685394,-0.014379900038320036,-0.016488629792740562,0.00782863607963635,-0.004333506816939291,-0.0005080544366791169,-0.015043236878478123,0.017804571301746463,-0.009503091583974421
-0.03163804509293741,-0.0012371641344835495,-0.0074288191479842105,-0.004047893159341901,-0.01203353585585905,-0.0025875075639255627,-0.011415557752960869,-0.0028122277753580903,-0.019329448670572933,-0.0194948459889745,-0.019267211469625935,-0.019032088290942595,0.014216466218021993,-0.015439111347229532,0.011902580393261399,-0.019999516405934493,0.052239611549930294,-0.012831513391647852
-0.03420528442880577,0.031345357218332565,-0.0074288191479842105,0.09136673131086008,0.0021029520971312015,-0.0018744262300144062,0.011642923695349697,-0.001992324002177349,0.00776508558216781,0.007497753032214473,0.009631674895760056,0.005703044096119231,-0.008739799133418312,0.018822856953969163,-0.023127436562898628,0.009307181330080032,-0.009965290302187695,-0.008861152200430357
-0.013096872111665912,-0.02223478900629838,-0.0074288191479842105,-0.004047893159341901,-0.010320019010165549,-0.0024706376101495562,-0.008853516178659274,-0.0027021402808573678,0.03986666163465024,0.04029805093689956,0.03964614248762042,0.039276697004902036,-0.028502150044467874,0.031228056388252292,-0.02432846455445761,0.039745202999857496,-0.019951289687885454,-0.01097885781654648
-0.030497049832551474,-0.014632200690641285,-0.0074288191479842105,0.09136673131086008,0.03294618360908842,0.0019859130841539873,0.06032194840009203,0.007268716648649989,-0.012364013286061286,-0.014149123274522906,-0.01028943311884079,-0.012991374257564098,-0.006144741955080953,0.003700334803411199,-0.00010771177282612421,-0.010895046664756594,0.02168418860942933,-0.012272432698783739
0.025411717926359514,0.04437836575945901,-0.0074288191479842105,-0.004047893159341901,0.007243483357188639,-0.0017594565814114337,0.0033162474915335656,-0.002213306255327177,-0.010647891554681025,-0.0110472843005997,-0.013742424314113138,-0.006441968535990764,0.0050339593947464735,-0.029380188833914515,0.04473070981575991,-0.01078730059544209,-0.003221782369478925,0.0484232887114961
-0.008818139885218642,0.006003396166142254,-0.0074288191479842105,-0.004047893159341901,-0.013318670444359533,-0.0026339120344250817,-0.012056071360312457,-0.0029013468604963105,-0.018542051573542332,-0.01843890074822919,-0.0182047524711352,-0.018841328929329958,0.016013043573571955,-0.01295807252367541,0.005897434130063258,-0.018922064343180556,0.03381637932506552,-0.008388115102736148
-0.020228092489078028,0.006727452196204834,-0.0074288191479842105,-0.004047893159341901,-0.00903488696623211,-0.0022652628718576808,-0.0024483694405945996,-0.00217108148618037,-0.019208310672418107,-0.018966873368601846,-0.019373457312102223,-0.019032088290942595,0.017809620929121913,-0.01685684841024328,0.01070155150093053,-0.02010726155402747,0.03122411038598842,-0.009850959915189333
-0.005109905288964342,0.008175564256329995,-0.0074288191479842105,-0.004047893159341901,-3.8942610594061424e-05,-0.002181897898464422,-0.0018078566402899457,-0.0024505095518548422,-0.008548165962599419,-0.009529362178046839,-0.006942687240127518,-0.0094305320396055,-0.001952730520900853,0.003700334803411199,-0.004311313346370117,-0.0075010726331419635,0.0005371657401766333,-0.010801386588933586
-0.009103388700315126,0.04075808560914611,0.050156993693159437,-0.004047893159341901,-0.0008957006479003522,-0.0013981778524291332,-0.002448370017056697,-0.0025868088496303755,-0.013373496785725216,-0.013819140720897669,-0.015973588392624173,-0.0096848781984559,0.006830536750296433,-0.02831688632906239,0.04112762403953919,-0.013534803544557458,0.0018552631832576179,0.048885851311463925
0.03425443119435054,0.04546444980455288,-0.0074288191479842105,-0.004047893159341901,0.0008178131134694598,-0.002051277736110278,-0.0053306805007381185,-0.0027008287552772593,-0.012162116259055873,-0.01309317791498376,-0.013795547689552509,-0.009176187597589527,0.0014408046836465536,-0.020873768688767273,0.03392144888401018,-0.013103823630980338,-0.001885090003788868,0.0553008805484048
-0.021939585379656935,0.017950320662174828,-0.0074288191479842105,-0.004047893159341901,-0.005607861756735256,-0.0021529509237697784,-0.005650935171504154,-0.0023360290257448827,-0.009719167192891887,-0.009727352304191172,-0.013264317760011241,-0.005360998648502386,0.00782863607963635,-0.031624938129244634,0.045731568276936176,-0.0098714662790703,-0.007040292568495629,0.04662827250090832
0.032542938303771626,-0.0005131081044209692,-0.0074288191479842105,-0.004047893159341901,-0.01246191402632318,-0.0026201625720309635,-0.0120560710144352,-0.0028541661694466923,-0.01716915429746233,-0.015337061655512149,-0.01793913774541785,-0.01782394555294027,0.03058528228383962,-0.019219742629180775,0.0018940042487545186,-0.018383338214832904,0.014078929068424872,0.005514156348533037
0.016854253473464975,0.007813536241298704,-0.0074288191479842105,-0.004047893159341901,-0.007321373975943222,-0.002421694931596102,-0.0037293961941280993,-0.0025862476281181862,-0.018340154873609547,-0.018108917778825517,-0.018364121306565617,-0.0183326371839073,0.017011141824965454,-0.01520282213799628,0.008699836199967401,-0.019083682138048043,0.020939413648597745,-0.009071372056959442
-0.004539407658771372,0.008175564256329995,-0.0074288191479842105,-0.004047893159341901,-0.014175427047455304,-0.0025862316913413098,-0.013657354652349187,-0.0028689201537054577,-0.020177414746511475,-0.0194948459889745,-0.021073391743154857,-0.019540779979137436,0.022600493739517544,-0.02252779483341797,0.015505668133164847,-0.021831184888373503,-0.02878401647759957,-0.009850959915189333
-0.0039689100285784035,0.04437836575945901,-0.0074288191479842105,-0.004047893159341901,0.009813759782350277,-0.001677221301853595,0.019649348110710278,-0.0014614324854952425,-0.006085025612883858,-0.00695549707183159,-0.010395678435399866,-1.973732453798468e-05,-0.0029508280536634113,-0.03375154313894888,0.060143918587994206,-0.005346168701575471,-0.0034564712576691738,0.04816960197876306
0.00858203783566692,-0.030199405336986763,-0.0074288191479842105,-0.004047893159341901,-3.8942610594061424e-05,-0.0016875308921112586,-0.013657354744583123,-0.002868920164321115,-0.019511155722317285,-0.018768883658235945,-0.020382793365449486,-0.018968501837071716,0.022600493739517544,-0.02181892648267252,0.014304638898540655,-0.021130841018492243,-0.02827761839794237,-0.002799745669708869
0.01913624399423685,0.012157872421674187,-0.0074288191479842105,-0.004047893159341901,-0.006464615167556009,-0.0024139203391305274,-0.009494016181505378,-0.0028594084961315503,-0.010203718204293324,-0.011245273832774847,-0.012892457000574979,-0.005869690393925042,-0.001154250698113451,-0.026308425923974765,0.045731568276936176,-0.010302447162354286,-0.0007938305631906764,0.051194306446216614
0.023985473850877088,0.04546444980455288,-0.0074288191479842105,-0.004047893159341901,0.004244839094047237,-0.0009650690273730931,0.0020352259261589385,-0.0014282605015042285,-0.014463738878142892,-0.015007078923696153,-0.017248538884824857,-0.010447916102728957,0.006830536750296433,-0.03044349133876664,0.04473070981575991,-0.014181275111910153,0.009699797448513415,0.04739886990570271
-0.001972168322903011,0.0005729759406729012,-0.0074288191479842105,-0.004047893159341901,-0.01203353554742668,-0.0025110287924524906,-0.008853504130601451,-0.0027952536784569995,-0.019571724666882593,-0.0194948459889745,-0.01963907203781958,-0.019350020594633675,0.016611902632202694,-0.016502413852081656,0.011302066037173153,-0.02037662454547328,0.052239611549930294,-0.010945161123037936
-0.023365829455139358,0.010347732346517735,-0.0074288191479842105,-0.004047893159341901,0.00038943525143769834,-0.0018570663144757515,-0.006931963654423943,-0.0026235048568787264,-0.019369827966949808,-0.01890087679847988,-0.01974531802372783,-0.01915926119868435,0.020005437477434634,-0.01839272965255265,0.0111018943449379,-0.0204843698390223,0.020215985476618216,-0.007680695968234291
0.0348249288245435,-0.011373948555359675,-0.0074288191479842105,-0.004047893159341901,-0.007749753071704458,-0.002408764430294203,-0.011415558271776755,-0.002875135325443784,-0.013615772563986456,-0.015007078923696153,-0.011298769124377397,-0.01489896787369046,-0.001553489711218475,0.004291057826494323,-0.005712514471399381,-0.011918626080736022,0.018707387608986333,-0.01043617433174567
-0.017660853153209664,0.028087105083050953,-0.0074288191479842105,-0.004047893159341901,0.0016745757772612863,-0.0018446391950390987,0.0004339450783215003,-0.0023308640482803057,0.013398003968194214,0.013107463571473833,0.015422073095569743,0.01110789467811741,-0.013530670883833307,0.024493803292079657,-0.027931552132222114,0.01517929168296347,-0.011638227178987976,-0.009039226741874757
-0.026218317606104203,-0.00232324817957742,-0.0074288191479842105,-0.004047893159341901,-0.01246191371789081,-0.0026407867730468574,-0.013337097940907327,-0.0029065891549803404,-0.019612104072283677,-0.0194948459889745,-0.01963907203781958,-0.019477193519543773,0.017011141824965454,-0.016266124642848403,0.010501379988849653,-0.02037662454547328,0.052239611549930294,-0.010365928670855548
-0.001972168322903011,-0.013908144660578705,-0.0074288191479842105,-0.004047893159341901,0.01067051319317103,-0.0005989885485370692,-0.0008470845575224833,-0.0005043051163034103,-0.0157356878042565,-0.017382955507483883,-0.014008039278883772,-0.016043524730100043,-0.0021523500274533668,-0.0013798906382211796,0.0044962337256515125,-0.014666128544997957,0.031650410836507034,-0.013011590450207078
-0.0011164218776135572,-0.022958845036360958,-0.0074288191479842105,-0.004047893159341901,0.002959706279032878,-0.0015683279949249825,0.00267573872646359,-0.0019000674969256715,-0.00562066424967086,-0.004843606352753295,-0.004286540461060513,-0.00790445737561567,0.011621409758315573,0.004291057826494323,-0.01892383318781085,-0.00480744320353728,-0.00041863880437259044,-0.00556470871919182
0.02655271318674545,-0.0030473042096400005,-0.0074288191479842105,-0.004047893159341901,-0.0073213778313478365,-0.0024015676988824322,-0.011735813807235937,-0.0027791827546327186,-0.0076800100002545465,-0.007945444732707307,-0.007048932556686594,-0.008095217137823007,0.0038362423554314054,-0.0020887572026184187,-0.0003078831047526221,-0.0076088172478961675,-0.007998013119286242,-0.010581865195274638
0.023985473850877088,-0.040698217772894174,-0.0074288191479842105,-0.004047893159341901,-0.008178131242168589,-0.0025307893555360605,-0.001487599087213427,-0.0015527663485539575,0.056967310549008596,0.06075699064455527,0.05064259084143126,0.060260225065457536,-0.01193371662799057,0.0045273459724250635,0.004296062033416259,0.05089682953660983,-0.0298117760805194,-0.013987855924141103
-0.019942843673981542,0.030983329203301276,0.050156993693159437,-0.004047893159341901,-0.0004673235569495139,-0.0020483072926099828,-0.005971193877504868,-0.002563874464346853,-0.013373496785725216,-0.01335716395788395,-0.016186079981955433,-0.009875637388385093,0.01102255123865804,-0.029734622647764383,0.03932608025065694,-0.013696421193968916,-0.0017308861389582328,0.0466237328336628
-0.021369087749463965,0.027363049052988375,-0.0074288191479842105,-0.004047893159341901,0.010242138415462959,-0.0012670188412665555,0.018368316745480007,-0.0012836798442610164,0.01014746788425067,0.009675640262017813,0.0122346992556008,0.007992156664382117,-0.012532573351070745,0.022249053677758784,-0.025129151683707378,0.011946938694734332,-0.010434896869037546,-0.009191568871059494
0.010008281911149343,-0.02983737732195547,-0.0074288191479842105,-0.004047893159341901,-0.008178131242168589,-0.0022736599247216854,-0.012696584333555737,-0.0028561637389803367,-0.01981400071770436,-0.01916486307896775,-0.020542162248690557,-0.019350020594633675,0.022001634609023706,-0.02111005811066102,0.013704124182143652,-0.021292458861845075,0.01003980196235708,-0.006494020755516182
0.004873803239412619,0.006003396166142254,-0.0074288191479842105,-0.004047893159341901,0.017952945329601115,-0.0020489714335113172,-0.005330679924276022,-0.0026613604690303794,-0.005782180890057306,-0.00556956797072882,-0.005667734835500614,-0.0060604507284105205,0.0066309172437439235,-0.003979074066391925,9.245955910037051e-05,-0.006208128528729707,-0.012924681350580038,-0.009933003862860218
-0.03306428916841984,-0.010649892525297093,-0.0074288191479842105,-0.004047893159341901,-0.009891647316781169,-0.0023932963789538787,-0.008212982913950185,-0.0026811710201191208,0.041502024773276754,0.04399385850734821,0.03985863455505824,0.040612013623518954,-0.011135238601780522,0.02307606697337766,-0.027931552132222114,0.039960693683926206,-0.022797329187206644,-0.00878589283999854
-0.004824656473867857,0.008175564256329995,-0.0074288191479842105,-0.004047893159341901,-0.014603805341292382,-0.002649380191567618,-0.013977611375320286,-0.0029170737570410428,-0.02019760441486939,-0.0194948459889745,-0.021126514693079395,-0.019540779979137436,0.022800113443693565,-0.02276408427657777,0.015705839663261157,-0.021885057491511203,-0.038911969867101326,0.018353897066732523
-0.019657594858885057,-0.005943528329890322,-0.0074288191479842105,-0.004047893159341901,-0.006036242703090708,-0.0025531339937885536,0.01324421434304278,0.004229492783990437,0.006957500199751387,0.007959728607289808,0.006763033658722463,0.006148150589455111,0.003437001545749027,0.004409201367808438,-0.01091697450611964,0.006398058792139471,-0.017905666809240245,-0.0084645433837165
-0.020228092489078028,0.0190364047072687,-0.0074288191479842105,-0.004047893159341901,0.0016745811748277435,-0.0023298711734606216,0.0013947142787784786,-0.0019646542197093203,0.007421862653206478,0.007827736773778094,0.008834830001448158,0.005257938747339639,-0.002351969534005877,0.015514805898098678,-0.023928123692148404,0.008499091628462446,-0.010785030146608273,-0.00792539898094512
-0.023936327085332325,-0.007391640390015482,-0.0074288191479842105,-0.004047893159341901,0.004244846804856466,-0.0012125591481436917,-0.003729395041203905,-0.002387602226113381,0.013196107486309847,0.01376742867872431,0.013987753433264055,0.011552998310062575,-0.005545885232000773,0.01610553104778681,-0.021726239040956944,0.013724731383700057,-0.015248404058065355,-0.008619081952319049
-0.016519857892823727,0.004555284106017093,-0.0074288191479842105,-0.004047893159341901,0.03722997379561987,-0.0009285402569011621,0.0013947113964679946,-0.0017857201973193746,-0.0117381336470987,-0.014149123274522906,-0.009014481670426995,-0.012546269481062649,-0.012332953844518232,0.008544267845902818,-0.002109426893634875,-0.009602103530051203,0.02132218283837903,-0.012720952091977248
0.03539542645473647,-0.02368290106642354,-0.0074288191479842105,-0.004047893159341901,-0.0043227258573972065,-0.0022118745421403204,-0.01237632839457309,-0.002801104561871563,-0.015372274136864638,-0.01593103084600677,-0.014167408448988773,-0.016107111126743106,0.0074293970665313255,-0.00456979815277755,0.00029263269257065596,-0.014827746679262848,0.016486998891774438,-0.009729038000602326
-0.00995913514560458,-0.008115696420078063,0.050156993693159437,-0.004047893159341901,-0.0077497495247322145,-0.0024706371925092467,-0.004049652594280425,-0.0022499905711978892,-0.009254804194315751,-0.007417472052937734,-0.009173850840531995,-0.011020194244794678,0.024197451426823027,-0.007050835913029166,-0.012318173829605114,-0.009763721664316095,-0.0020832991175802,-0.002117361365848996
0.015713258213079034,0.036413749428770625,-0.0074288191479842105,-0.004047893159341901,0.014097540715910652,-0.0009289775263053876,0.006839073081368027,-0.0009289302196904982,-0.01191984048079463,-0.012565205235214184,-0.0147517607977563,-0.007777285154607685,0.0038362423554314054,-0.02867132014291226,0.04473070981575991,-0.011918626080736022,0.0015023260830425002,0.049304101318517576
-0.008247642255025672,-0.039974161742831596,-0.0074288191479842105,-0.004047893159341901,-0.008178150519191659,-0.0024276690302822064,-0.010775034403399844,-0.0028436821282465693,0.05163723143459827,0.05303539413797115,0.04809268603217745,0.0539651655027346,-0.02930062986725528,0.01870471341265505,-0.00230959822556137,0.04831094132778532,-0.024640521722325098,-0.013781331364829967
-0.0036836612134819187,-0.012098004585422255,-0.0074288191479842105,-0.004047893159341901,0.04237051585081023,0.0005736687344153506,-0.0066117095601200045,-0.0026057468962772936,0.015336214555252515,0.0147573781215076,0.01701576479661976,0.013714938085039331,-0.01772268591116811,0.023784938854287428,-0.022526920765575355,0.016795473025612375,-0.01354034283088184,-0.010045121927685327
0.025696966741455995,0.02120857279745644,-0.0074288191479842105,-0.004047893159341901,0.005101594047029836,-0.001966908917828246,0.0017149701024687073,-0.0022156160101213566,0.009339879776229014,0.009345658896330957,0.011012869270200154,0.00722912104922163,-0.007542083890680601,0.018822856953969163,-0.02432846455445761,0.010707866655272454,-0.011197328802705419,-0.008634723671410315
0.028549454892420844,-0.02368290106642354,-0.0074288191479842105,-0.004047893159341901,-0.012033534313697206,-0.0024537217112263524,-0.011415557291791192,-0.0027952536996883152,-0.015654929211502754,-0.016195017304685394,-0.014379900038320036,-0.016488629792740562,0.00782863607963635,-0.004333506816939291,-0.0005080544366791169,-0.015043236878478123,0.017804571301746463,-0.009503091583974421
-0.01052963277579755,-0.012460032600453544,-0.0074288191479842105,-0.004047893159341901,-0.008606512188524042,-0.0024706372481946215,0.007159332363830838,-0.0014859268062867251,-0.00802323401945797,-0.00662551392423716,-0.0075270391107884905,-0.009875637388385093,0.019206958732593645,-0.003270204312087168,-0.013719376756178165,-0.008093670680983971,-0.0021153024378157245,-0.0035375998323177154
-0.009673886330508096,-0.0012371641344835495,-0.0074288191479842105,-0.004047893159341901,-0.0038943449110417543,-0.0022183021657195922,-0.010454785439608566,-0.002643825932637214,-0.011011305222072885,-0.012829191872083565,-0.008801989602989177,-0.011783232149067735,-0.007542083890680601,0.005708795208498821,-0.002109426893634875,-0.009386612845982497,0.01232963906945062,-0.011688178466963699
-0.019372346043788572,-0.029475349306924182,-0.0074288191479842105,-0.004047893159341901,0.00338808799646925,-0.002246020581836621,-0.008212997613733652,-0.0026696559579384074,0.00021414952799782072,-2.58545361637024e-05,0.0017163550653590872,-0.0013550516540423354,-0.002351969534005877,0.01019829337383806,-0.01492040474773714,0.0012801631668026326,-0.008407017557230974,-0.008977727784858742
0.024555971481070058,0.002383116015829352,-0.0074288191479842105,-0.004047893159341901,-0.014603805341292382,-0.002649380191567618,-0.013977611375320286,-0.0029170737570410428,-0.02019760441486939,-0.0194948459889745,-0.021126514693079395,-0.019540779979137436,0.022800113443693565,-0.02276408427657777,0.015705839663261157,-0.021885057491511203,-0.038911969867101326,0.018353897066732523
-0.025077322345718266,-0.0012371641344835495,-0.0074288191479842105,-0.004047893159341901,-0.00817813162770905,-0.0024895425628116,-0.007892733431343021,-0.0027532519230463633,-0.01914774161882859,-0.019362852836851185,-0.01900159655266596,-0.01890491532597302,0.013617607159391252,-0.014730243400539033,0.011302066037173153,-0.019730153220547306,0.04886363042898769,-0.012594015131165887
-0.020228092489078028,0.006003396166142254,0.050156993693159437,-0.004047893159341901,-0.009034888122853494,-0.002443783663069068,-0.003729396770590196,-0.0025465725134745177,-0.015654929211502754,-0.017250962426636866,-0.01443302293565285,-0.015407660019707815,-0.0017531110143483427,-0.00468794169409167,0.009700693760371776,-0.015097109428281942,0.028036154924161238,-0.014536445959086925
0.01970674162442982,-0.01861450885598548,-0.0074288191479842105,-0.004047893159341901,-0.006892996113911461,-0.00246376321352879,-0.007252220631038367,-0.002512107223910497,0.030740926480329625,0.027560711893612318,0.03486507694660146,0.02853058395438317,-0.053853856121874544,0.052730393567923,-0.0353379022227652,0.03489666866897945,-0.009431643368781686,-0.011620293540775857
